unified_id;month;zipcode;city;host_type;bedrooms;bathrooms;guests;revenue;openness;occupancy;nightly rate;lead time;length stay;Street Name;Latitude;Longitude;Hot Tub;Pool
AIR15634146;2019-1;92315;Big Bear Lake;Professionals;3;2;7;5760.339912;31;0.709677419;261.8336324;15.25;2.75;Switzerland Drive;34.2377;-116.88712;0;0
AIR15707836;2019-1;92315;Big Bear Lake;Single Owners;3;2;8;8272.110046;31;0.709677419;376.0050021;44.63636364;2.181818182;NULL_STREET;34.23617;-116.87004;1;0
AIR15718198;2019-1;92315;Big Bear Lake;2-5 Units;4;3.5;15+;61543.84058;31;0.870967742;2279.401503;6;1.45;Sheephorn Road;34.23666;-116.85698;0;0
AIR15735291;2019-1;92252;Joshua Tree;2-5 Units;4;2;9;3729.509979;31;0.483870968;248.6339986;36.71428571;2.857142857;NULL_STREET;34.16053;-116.30614;1;1
AIR15745591;2019-1;92315;Big Bear Lake;Single Owners;3;4;10;12144.6001;31;0.806451613;485.7840039;36.47058824;1.588235294;Wolf Road;34.2336;-116.84667;1;0
AIR15754153;2019-1;92315;Big Bear Lake;Professionals;4;3;8;8069.050018;31;0.64516129;403.4525009;37.7;2.3;Willow Landing Road;34.24028;-116.95008;0;0
AIR15758715;2019-1;92315;Big Bear Lake;2-5 Units;3;2;8;7340.109863;31;0.935483871;253.1072367;22.58333333;2.416666667;Sunset Drive;34.23729;-116.85903;0;0
AIR15840244;2019-1;92315;Big Bear Lake;Professionals;3;2;7;3936.539978;31;0.580645161;218.6966654;19.72727273;1.818181818;Primrose Drive;34.22712;-116.85204;1;0
AIR15905180;2019-1;92315;Big Bear Lake;Professionals;5;3.5;15+;16448.30988;31;0.483870968;1096.553992;84.5;2.5;NULL_STREET;34.25371;-116.8732;1;0
AIR15938411;2019-1;92315;Big Bear Lake;Professionals;3;2.5;8;8441.140076;31;0.580645161;468.9522264;10.5;1.75;NULL_STREET;34.23572;-116.8523;1;0
AIR15939924;2019-1;92315;Big Bear Lake;Professionals;3;2;8;6034.309937;31;0.516129032;377.144371;39.42857143;2.714285714;Sunset Drive;34.237968;-116.859772;1;0
AIR15958885;2019-1;92315;Big Bear Lake;Professionals;3;1.5;7;7024.190018;31;0.774193548;292.6745841;23.55555556;3;Plymouth Road;34.23774;-116.86089;1;0
AIR15964091;2019-1;92284;Yucca Valley;2-5 Units;3;2;6;3104.539902;31;0.741935484;134.9799957;7.263157895;2.210526316;NULL_STREET;34.1294;-116.42907;1;0
AIR15967110;2019-1;92252;Joshua Tree;2-5 Units;3;2;12;2836.579971;31;1;91.50257972;52.2;2.333333333;Twentynine Palms Highway;34.13706;-116.23262;0;1
AIR15970296;2019-1;92314;Big Bear City;Single Owners;3;2;10;0;31;0;;;;NULL_STREET;34.26601;-116.83992;0;0
AIR16015622;2019-1;92315;Big Bear Lake;Single Owners;4;3;11;7049.299927;31;0.322580645;704.9299927;19.83333333;2;NULL_STREET;34.23774;-116.86115;1;0
AIR16016794;2019-1;92315;Big Bear Lake;2-5 Units;3;2.5;8;5049.350128;31;0.483870968;336.6233419;60.57142857;2.142857143;NULL_STREET;34.2271;-116.86336;1;0
AIR16026089;2019-10;92314;Big Bear City;Single Owners;3;2;8;4538.519905;31;0.774193548;189.104996;69;3.777777778;NULL_STREET;34.26919;-116.86279;0;0
AIR16037507;2019-1;92315;Big Bear Lake;Professionals;4;2;10;4549.539948;31;0.322580645;454.9539948;31;2.4;NULL_STREET;34.2435;-116.9442;1;0
AIR16039149;2019-1;92315;Big Bear Lake;Professionals;4;3;10;10696.83994;31;0.741935484;465.0799972;30.92307692;2;NULL_STREET;34.24751;-116.89326;1;0
AIR16050122;2019-1;92314;Big Bear City;Single Owners;3;2;8;10515.83014;31;1;339.2203271;6.238095238;1.476190476;NULL_STREET;34.23573;-116.84557;0;0
AIR16070480;2019-1;92315;Big Bear Lake;Professionals;3;2;10;2431.620056;31;0.322580645;243.1620056;22.8;2;NULL_STREET;34.23006;-116.85779;0;0
AIR16083055;2019-1;92315;Big Bear Lake;Professionals;3;2;8;4713.420013;31;0.580645161;261.8566674;19.9;2;NULL_STREET;34.24049;-116.86402;0;0
AIR16088349;2019-1;92315;Big Bear Lake;Professionals;3;2.5;8;5614.439972;31;0.419354839;431.8799978;10.42857143;2;NULL_STREET;34.22833;-116.8617;1;0
AIR16131099;2019-1;92315;Big Bear Lake;2-5 Units;3;1;7;3799.610016;31;0.419354839;292.2776935;36.16666667;2.333333333;NULL_STREET;34.22867;-116.85158;1;0
AIR16160775;2019-1;92252;Joshua Tree;2-5 Units;3;1.5;8;4005.369949;31;0.64516129;200.2684975;62.33333333;5;NULL_STREET;34.1198;-116.32662;1;0
AIR16174471;2019-1;92315;Big Bear Lake;Professionals;3;2;8;4665.2901;31;0.483870968;311.01934;25.83333333;2.5;NULL_STREET;34.24058;-116.88416;0;0
AIR16175996;2019-1;92314;Big Bear City;Professionals;4;2.5;10;0;31;0;;;;NULL_STREET;34.26031584;-116.8209315;0;0
AIR16194186;2019-1;92284;Yucca Valley;2-5 Units;4;2;6;989.8999786;31;0.322580645;98.98999786;5.4;2;NULL_STREET;34.11574;-116.47462;0;0
AIR16203515;2019-1;92314;Big Bear City;Professionals;4;2;10;5013.400146;31;0.387096774;417.7833455;9.125;1.5;NULL_STREET;34.27251;-116.86174;0;0
AIR16205484;2019-1;92314;Big Bear City;Professionals;3;2;12;2779.719971;31;0.129032258;694.9299927;11;2;NULL_STREET;34.26563;-116.86549;0;0
AIR16221165;2019-1;92314;Big Bear City;Professionals;3;3;7;5765.360077;31;0.516129032;360.3350048;14.4;1.8;NULL_STREET;34.23108;-116.84627;1;0
AIR16231405;2019-1;92314;Big Bear City;Professionals;4;3;15+;16312.74045;31;0.741935484;709.2495847;76.81818182;2.272727273;NULL_STREET;34.25266;-116.86658;1;0
AIR162404;2019-1;92314;Big Bear City;2-5 Units;3;2;15+;2383.649979;31;0.548387097;140.2147046;105.8571429;2.571428571;Eagle Mountain Drive;34.27033;-116.86165;0;0
AIR16245792;2019-1;92315;Big Bear Lake;Professionals;3;2;10;5738.389923;31;0.548387097;337.5523484;20;1.7;NULL_STREET;34.24912;-116.93689;0;0
AIR16256201;2019-1;92315;Big Bear Lake;Professionals;3;2;10;7702.099854;31;0.612903226;405.3736765;29.14285714;1.642857143;NULL_STREET;34.22587;-116.86508;1;0
AIR16257831;2019-1;92315;Big Bear Lake;Professionals;3;3;10;5779.47998;31;0.129032258;1444.869995;119.5;2.5;NULL_STREET;34.23248;-116.86543;1;0
AIR16259330;2019-1;92315;Big Bear Lake;Single Owners;3;2;6;3189.599945;31;0.580645161;177.1999969;49.5;3.166666667;NULL_STREET;34.24243;-116.89528;0;0
AIR16288265;2019-1;92284;Yucca Valley;Single Owners;3;2;6;353.9400101;31;0.096774194;117.9800034;1.5;1.5;NULL_STREET;34.18483;-116.41717;0;0
AIR16304086;2019-1;92314;Big Bear City;Single Owners;3;2.5;7;10408.87003;31;0.967741935;346.9623342;5.578947368;1.789473684;NULL_STREET;34.23647;-116.80754;0;0
AIR16312572;2019-1;92314;Big Bear City;Professionals;3;2;10;10578.78009;31;0.677419355;503.7514329;17.66666667;3.5;NULL_STREET;34.25739;-116.86471;1;0
AIR16314674;2019-10;92315;Big Bear Lake;2-5 Units;3;2.5;8;359.9699936;31;0.096774194;119.9899979;34;3;NULL_STREET;34.25272;-116.90144;0;0
AIR16314961;2019-1;92314;Big Bear City;Single Owners;3;2.5;8;5479.379967;31;0.741935484;238.2339116;17.08333333;1.916666667;NULL_STREET;34.25208;-116.90224;0;0
AIR16323226;2019-1;92315;Big Bear Lake;2-5 Units;3;2;8;5469.379974;31;0.516129032;341.8362484;34.85714286;2.285714286;NULL_STREET;34.22866;-116.84315;0;0
AIR16331162;2019-1;92314;Big Bear City;Single Owners;3;2;8;5499.349915;31;0.580645161;305.5194397;29.6;4.4;NULL_STREET;34.24157;-116.82843;0;0
AIR16334463;2019-1;92315;Big Bear Lake;Professionals;3;3;8;8344.140015;31;0.548387097;490.8317656;32.55555556;1.888888889;NULL_STREET;34.2504;-116.87417;0;0
AIR16334878;2019-1;92315;Big Bear Lake;Professionals;4;2.5;11;12477.7301;31;0.709677419;567.1695501;65.25;3.25;NULL_STREET;34.25006;-116.86766;0;0
AIR16335122;2019-1;92315;Big Bear Lake;Professionals;5;4;15+;19916.05975;31;0.548387097;1171.532927;29.63636364;1.909090909;NULL_STREET;34.24688;-116.9259;1;0
AIR16367671;2019-1;92314;Big Bear City;2-5 Units;3;1;6;3815.509964;31;0.64516129;190.7754982;21.16666667;4.5;NULL_STREET;34.26311;-116.82711;0;0
AIR16381775;2019-1;92315;Big Bear Lake;Professionals;3;2;8;614.9100037;16;0.1875;204.9700012;11;1.5;NULL_STREET;34.22789551;-116.8569559;1;0
AIR16401808;2019-1;92315;Big Bear Lake;Professionals;3;3;9;4289.46991;30;0.466666667;306.3907078;29.57142857;2.285714286;NULL_STREET;34.24387;-116.91408;1;1
AIR16428200;2019-1;92314;Big Bear City;2-5 Units;4;4;10;8799.119995;31;0.451612903;628.5085711;108.6;3.6;NULL_STREET;34.24338;-116.86064;1;1
AIR16428729;2019-1;92314;Big Bear City;Professionals;5;3;15+;0;31;0;;;;NULL_STREET;34.23127;-116.84079;0;0
AIR16436136;2019-1;92314;Big Bear City;Single Owners;3;2;8;4102.489944;31;0.612903226;215.9205234;39.125;3.125;NULL_STREET;34.24163;-116.82334;1;0
AIR16440183;2019-1;92314;Big Bear City;2-5 Units;3;2;5;3867.459984;31;0.709677419;175.7936356;59.81818182;2;NULL_STREET;34.25853;-116.85766;1;0
AIR16441497;2019-1;92315;Big Bear Lake;2-5 Units;3;3;8;7849.160065;31;0.516129032;490.572504;30;2.125;NULL_STREET;34.24566;-116.90314;1;0
AIR16442359;2019-1;92315;Big Bear Lake;2-5 Units;3;3;8;5749.330017;31;0.419354839;442.2561552;45.5;2.375;NULL_STREET;34.24031;-116.9048;1;0
AIR16489418;2019-1;92315;Big Bear Lake;Single Owners;3;2;5;7749.159851;31;0.64516129;387.4579926;36.83333333;4.166666667;NULL_STREET;34.23084;-116.85863;0;0
AIR16489534;2019-1;92315;Big Bear Lake;2-5 Units;3;3;8;5100.369934;31;0.548387097;300.0217608;78.5;2.5;NULL_STREET;34.25696;-116.8754;1;0
AIR16498571;2019-1;92314;Big Bear City;Professionals;3;3;9;0;31;0;;;;NULL_STREET;34.22893;-116.84176;1;0
AIR16498704;2019-1;92315;Big Bear Lake;Professionals;4;2;8;5110.439972;31;0.612903226;268.9705248;60.7;2;NULL_STREET;34.23799;-116.86334;1;0
AIR16498790;2019-1;92315;Big Bear Lake;Professionals;3;2;8;5304.350098;31;0.483870968;353.6233398;11;1.666666667;NULL_STREET;34.236;-116.85902;1;0
AIR16498877;2019-1;92315;Big Bear Lake;Professionals;3;2;8;5829.320068;31;0.548387097;342.9011805;15.9;2;NULL_STREET;34.2417;-116.88759;0;0
AIR16499082;2019-1;92314;Big Bear City;Professionals;3;2;8;2803.57003;31;0.548387097;164.9158841;15.81818182;1.818181818;NULL_STREET;34.23557929;-116.8522618;0;0
AIR16521866;2019-1;92252;Joshua Tree;2-5 Units;3;2;6;1332.800003;31;0.322580645;133.2800003;50.5;2.75;NULL_STREET;34.17917;-116.28853;0;0
AIR16532817;2019-1;92284;Yucca Valley;Professionals;3;2;6;2528.669937;31;0.516129032;158.0418711;17.16666667;3.333333333;NULL_STREET;34.1041;-116.38992;0;0
AIR16547960;2019-1;92315;Big Bear Lake;Professionals;3;2;8;0;1;0;;;;NULL_STREET;34.25264;-116.8808;1;1
AIR1656868;2019-1;92315;Big Bear Lake;Professionals;3;2;8;8234.090057;31;0.677419355;392.0995265;19.2;2.3;Club View Drive;34.22715;-116.86585;0;0
AIR16571256;2019-1;92315;Big Bear Lake;Professionals;3;2;6;5841.729965;31;0.64516129;292.0864983;51.27272727;2.272727273;NULL_STREET;34.23659;-116.85792;0;0
AIR16572459;2019-1;92314;Big Bear City;Professionals;4;3;10;6582.289978;31;0.580645161;365.6827766;16.8;2.1;NULL_STREET;34.25589;-116.8633;0;0
AIR16603525;2019-1;92314;Big Bear City;Single Owners;4;3;8;9049.050018;31;0.677419355;430.9071437;47.83333333;4.5;NULL_STREET;34.26052;-116.85818;0;0
AIR16607032;2019-1;92314;Big Bear City;Single Owners;3;2;8;5218.360046;31;0.419354839;401.4123113;24;1.666666667;NULL_STREET;34.26816;-116.85146;0;0
AIR16635168;2019-1;92314;Big Bear City;Professionals;3;2;10;3464.579926;31;0.322580645;346.4579926;35.16666667;1.833333333;NULL_STREET;34.26537;-116.86433;0;0
AIR16647451;2019-1;92314;Big Bear City;2-5 Units;3;2;10;197.0099945;31;0.032258065;197.0099945;283;6;NULL_STREET;34.26761;-116.84702;0;0
AIR16649967;2019-1;92315;Big Bear Lake;Single Owners;3;3;8;3752.509903;31;0.774193548;156.3545793;108.5555556;3.555555556;NULL_STREET;34.2387;-116.90242;0;0
AIR16666349;2019-1;92315;Big Bear Lake;Single Owners;3;2;10;14354.37036;31;1;463.0442052;30.68421053;1.789473684;NULL_STREET;34.23765;-116.88941;0;0
AIR16723885;2019-1;92284;Yucca Valley;Single Owners;3;2.5;8;2217.110016;28;0.357142857;221.7110016;193.5;5;NULL_STREET;34.11453;-116.46973;1;1
AIR16780142;2019-1;92252;Joshua Tree;2-5 Units;4;4;8;23855.2998;31;0.838709677;917.5115309;34.2;2.9;NULL_STREET;34.09581;-116.2879;1;0
AIR16789712;2019-1;92315;Big Bear Lake;Single Owners;3;2;7;5349.439972;31;0.451612903;382.1028551;19.5;1.75;NULL_STREET;34.23067;-116.84546;0;0
AIR16841066;2019-1;92315;Big Bear Lake;2-5 Units;3;2;7;6399.379944;31;0.290322581;711.042216;7.5;2.25;NULL_STREET;34.24015;-116.88935;1;0
AIR16856200;2019-10;92315;Big Bear Lake;2-5 Units;3;2;8;2923.149971;31;0.483870968;194.8766647;31;4.5;NULL_STREET;34.2407;-116.88908;1;0
AIR16871276;2019-1;92314;Big Bear City;Professionals;3;2;8;6503.319946;31;0.935483871;224.2524119;46.21428571;2.285714286;NULL_STREET;34.25759;-116.84675;0;0
AIR16871289;2019-1;92315;Big Bear Lake;Professionals;3;3;10;8783.029938;31;0.580645161;487.9461077;7.8;1.8;NULL_STREET;34.25036;-116.93067;0;0
AIR16871290;2019-1;92315;Big Bear Lake;Professionals;3;2.5;8;3570.5;31;0.548387097;210.0294118;49.2;2.1;NULL_STREET;34.24851;-116.93214;1;0
AIR16871292;2019-1;92315;Big Bear Lake;Professionals;3;2;8;11550.86996;31;0.806451613;462.0347986;25.16666667;2.166666667;NULL_STREET;34.25281;-116.87233;1;0
AIR16871297;2019-1;92315;Big Bear Lake;Professionals;4;2;9;6110.260056;30;0.633333333;321.5926345;67.66666667;1.583333333;NULL_STREET;34.24546;-116.89283;1;0
AIR16871298;2019-1;92315;Big Bear Lake;Professionals;3;2;8;5872.329926;31;0.580645161;326.2405514;22.8;2;NULL_STREET;34.2383;-116.91402;0;0
AIR16871306;2019-1;92315;Big Bear Lake;Professionals;3;2.5;8;8290.050018;31;0.774193548;345.4187508;37;2.25;NULL_STREET;34.22657;-116.86288;1;0
AIR16871314;2019-1;92315;Big Bear Lake;Professionals;5;2;12;7802.130096;31;0.64516129;390.1065048;39.5;2;NULL_STREET;34.24798;-116.8952;0;0
AIR16871322;2019-1;92315;Big Bear Lake;Professionals;3;2;6;5468.34996;31;0.548387097;321.6676447;7.727272727;1.636363636;NULL_STREET;34.23659;-116.86063;0;0
AIR16871328;2019-1;92315;Big Bear Lake;Professionals;4;2.5;8;6303.28009;31;0.548387097;370.7811818;12.72727273;1.636363636;NULL_STREET;34.2305;-116.84522;1;0
AIR16872807;2019-1;92315;Big Bear Lake;Professionals;3;2;9;8048.139984;31;0.677419355;383.2447611;28.125;3.375;NULL_STREET;34.25133;-116.87433;1;0
AIR1688438;2019-1;92315;Big Bear Lake;Professionals;3;2;7;2384.699982;31;0.290322581;264.9666646;18.75;2.25;Creek Road;34.23635;-116.92933;0;0
AIR16917201;2019-1;92315;Big Bear Lake;Single Owners;3;2;7;4657.459961;31;0.548387097;273.968233;36;1.7;NULL_STREET;34.24054;-116.87396;1;0
AIR16943701;2019-1;92315;Big Bear Lake;Single Owners;3;2;7;4036.489899;31;0.419354839;310.499223;43.85714286;2.142857143;NULL_STREET;34.24644;-116.8754;0;0
AIR16959650;2019-1;92315;Big Bear Lake;Single Owners;4;3.5;10;10783.01001;31;0.516129032;673.9381256;65.42857143;3.142857143;NULL_STREET;34.25738;-116.86978;1;0
AIR16973733;2019-1;92315;Big Bear Lake;2-5 Units;5;3.5;15+;15531.28027;31;0.580645161;862.8489041;46.25;2.875;NULL_STREET;34.23157;-116.84538;1;0
AIR17000486;2019-1;92315;Big Bear Lake;Professionals;3;2;7;4676.399963;31;0.548387097;275.0823508;4.5;2.1;NULL_STREET;34.23098;-116.85894;1;0
AIR17030857;2019-1;92315;Big Bear Lake;2-5 Units;3;2;7;7999.199951;31;0.387096774;666.5999959;6.333333333;2;NULL_STREET;34.23997;-116.88847;0;0
AIR17037028;2019-1;92315;Big Bear Lake;Professionals;3;2;8;7027.980103;31;0.612903226;369.8936896;36.875;2.625;NULL_STREET;34.22447;-116.8538;1;0
AIR17037455;2019-1;92315;Big Bear Lake;Professionals;3;2;6;8170.690079;31;0.870967742;302.6181511;22.72727273;2.454545455;Windsong Place;34.24336;-116.87167;1;0
AIR17076148;2019-1;92284;Yucca Valley;2-5 Units;3;2;6;4388.430023;30;0.633333333;230.9700012;32.83333333;3.166666667;NULL_STREET;34.16884;-116.40361;0;0
AIR17096154;2019-1;92284;Yucca Valley;2-5 Units;3;3;8;7474.409851;31;0.677419355;355.9242786;91.375;3.375;NULL_STREET;34.14736;-116.40437;1;1
AIR17110227;2019-1;92314;Big Bear City;Single Owners;3;2.5;10;715.9099808;26;0.230769231;119.3183301;164;6;NULL_STREET;34.25931;-116.83667;0;0
AIR17175769;2019-1;92252;Joshua Tree;2-5 Units;3;2;10;2830.639923;31;0.580645161;157.2577735;33.33333333;3;NULL_STREET;34.1647;-116.25824;0;0
AIR17212296;2019-1;92252;Joshua Tree;Single Owners;3;2;15+;3814.479889;31;0.419354839;293.4215299;40.2;8;NULL_STREET;34.13917;-116.33239;1;1
AIR1722392;2019-1;92315;Big Bear Lake;Professionals;4;2;12;10492.78989;28;0.928571429;403.5688418;104.6;3;Thrush Drive;34.237926;-116.892067;0;0
AIR17248972;2019-1;92315;Big Bear Lake;Single Owners;4;3;8;0;31;0;;;;NULL_STREET;34.23814;-116.88435;0;0
AIR17286536;2019-10;92315;Big Bear Lake;Single Owners;3;3;10;6026.219833;31;1;194.3941882;28;62;NULL_STREET;34.24152;-116.92139;1;0
AIR17329427;2019-1;92315;Big Bear Lake;Professionals;3;2;6;6679.169983;31;0.612903226;351.5352623;53.28571429;2.714285714;NULL_STREET;34.24063412;-116.8982902;1;0
AIR17333334;2019-10;92315;Big Bear Lake;Professionals;5;4;15+;10980.19012;31;0.806451613;439.207605;24.5625;1.5625;NULL_STREET;34.22792;-116.85021;1;0
AIR17349530;2019-1;92315;Big Bear Lake;Single Owners;3;2;7;8320.109985;31;0.516129032;520.0068741;11.44444444;2.111111111;NULL_STREET;34.23258;-116.8486;0;0
AIR17361781;2019-1;92315;Big Bear Lake;2-5 Units;3;2;7;4949.34996;31;0.838709677;190.3596139;14.94444444;1.444444444;NULL_STREET;34.23969;-116.94016;1;1
AIR17364180;2019-1;92252;Joshua Tree;Single Owners;3;2;9;1884.779953;31;0.35483871;171.3436321;13;1.833333333;NULL_STREET;34.16515;-116.24286;0;0
AIR17365308;2019-10;92314;Big Bear City;Single Owners;3;2;6;0;31;0;;;;NULL_STREET;34.25686492;-116.8634571;0;0
AIR17369087;2019-1;92314;Big Bear City;2-5 Units;3;2;12;8869.01004;29;0.75862069;403.13682;74.375;3.5;NULL_STREET;34.23678;-116.85518;1;0
AIR17384871;2019-1;92315;Big Bear Lake;Professionals;3;3;10;6361.299927;31;0.290322581;706.811103;21.6;2.2;NULL_STREET;34.22824;-116.84982;1;0
AIR17402800;2019-1;92315;Big Bear Lake;Professionals;5;2.5;13;10024.00006;31;0.290322581;1113.777785;24.8;2.2;NULL_STREET;34.24803;-116.8774;1;0
AIR17402804;2019-1;92315;Big Bear Lake;Professionals;3;2;8;7669.200073;30;0.466666667;547.8000052;26.4;2.8;NULL_STREET;34.22728;-116.86347;1;0
AIR17402811;2019-1;92314;Big Bear City;Professionals;3;2;9;4264.449921;28;0.535714286;284.2966614;24.16666667;2.5;NULL_STREET;34.23806;-116.85672;0;0
AIR17402813;2019-1;92315;Big Bear Lake;Professionals;4;4;12;7214.229858;28;0.357142857;721.4229858;41.25;2.5;NULL_STREET;34.24183;-116.89146;1;0
AIR17402838;2019-1;92315;Big Bear Lake;Professionals;5;4.5;15+;15173.47009;31;0.419354839;1167.190007;69.2;3;NULL_STREET;34.24919;-116.8787;1;0
AIR17402841;2019-1;92315;Big Bear Lake;Professionals;3;2;10;0;28;0;;;;NULL_STREET;34.24401;-116.92294;0;0
AIR17402846;2019-1;92315;Big Bear Lake;Professionals;4;3;10;6129.319946;28;0.357142857;612.9319946;40.25;2.5;NULL_STREET;34.25215;-116.87218;1;0
AIR17402860;2019-1;92315;Big Bear Lake;Professionals;5;4.5;15+;14233.61975;28;0.321428571;1581.513306;49.25;2.25;NULL_STREET;34.25198;-116.90357;1;0
AIR17402867;2019-1;92315;Big Bear Lake;Professionals;5;3;14;11108.87988;31;0.419354839;854.5292218;42.66666667;2.5;NULL_STREET;34.24447;-116.86973;0;0
AIR17402876;2019-1;92314;Big Bear City;Professionals;4;4;12;4629.52002;28;0.285714286;578.6900024;23.5;2;NULL_STREET;34.24202;-116.85893;0;0
AIR17402894;2019-1;92315;Big Bear Lake;Professionals;3;4;8;6359.280151;28;0.5;454.2342965;73.6;2.8;NULL_STREET;34.24344;-116.91375;1;1
AIR17402903;2019-1;92314;Big Bear City;Professionals;5;3.5;11;7504.160034;30;0.466666667;536.011431;43.4;2.8;NULL_STREET;34.25852;-116.84154;1;0
AIR17402912;2019-1;92315;Big Bear Lake;Professionals;3;2;7;3924.580017;28;0.25;560.6542882;15.25;1.75;NULL_STREET;34.24203883;-116.8901315;1;0
AIR17402916;2019-1;92315;Big Bear Lake;Professionals;3;2;7;2779.649933;28;0.321428571;308.8499925;33.4;2.2;NULL_STREET;34.23792;-116.86873;1;0
AIR17402934;2019-1;92315;Big Bear Lake;Professionals;3;2;6;4414.389923;28;0.607142857;259.6699955;21.11111111;2;NULL_STREET;34.23889;-116.90044;1;0
AIR17402943;2019-1;92315;Big Bear Lake;Professionals;4;3;15+;10753.91986;30;0.4;896.1599884;42.33333333;2.333333333;NULL_STREET;34.25136;-116.87144;1;0
AIR17402959;2019-1;92315;Big Bear Lake;Professionals;4;2;10;16078.28003;28;1;574.2242868;59;87;NULL_STREET;34.22923;-116.84552;0;0
AIR17402969;2019-1;92315;Big Bear Lake;Professionals;3;2;8;3764.569977;28;0.357142857;376.4569977;98.75;2.5;NULL_STREET;34.24817;-116.89702;1;0
AIR17402973;2019-1;92315;Big Bear Lake;Professionals;3;2;10;4489.519958;31;0.35483871;408.138178;27;2.166666667;NULL_STREET;34.2474;-116.89627;0;0
AIR17402981;2019-1;92315;Big Bear Lake;Professionals;4;3;10;5429.369934;30;0.3;603.263326;28.25;2.25;NULL_STREET;34.25194;-116.90091;0;0
AIR17402986;2019-1;92314;Big Bear City;Professionals;3;3;8;4286.529968;28;0.392857143;389.6845426;15.8;2.6;NULL_STREET;34.23964;-116.85394;1;0
AIR17403004;2019-1;92315;Big Bear Lake;Professionals;3;2;8;4074.539948;29;0.379310345;370.4127225;31;2.2;NULL_STREET;34.24676;-116.88061;0;0
AIR17403010;2019-1;92315;Big Bear Lake;Professionals;3;3;8;3799.579956;30;0.333333333;379.9579956;9.6;2;NULL_STREET;34.2428;-116.94978;0;0
AIR17403024;2019-1;92315;Big Bear Lake;Professionals;4;3;10;5329.440002;30;0.366666667;484.4945457;9;1.571428571;NULL_STREET;34.23986;-116.88626;0;0
AIR17403030;2019-1;92315;Big Bear Lake;Professionals;3;2;7;4204.519928;31;0.35483871;382.2290844;27;2.166666667;NULL_STREET;34.24437;-116.87373;1;0
AIR17403043;2019-1;92314;Big Bear City;Professionals;3;2;9;4919.470001;31;0.35483871;447.2245456;41.8;2.6;NULL_STREET;34.23765;-116.85486;0;0
AIR17403054;2019-1;92315;Big Bear Lake;Professionals;3;3;12;5069.460022;28;0.321428571;563.2733358;56.75;2.25;NULL_STREET;34.24588;-116.9494;1;0
